Source: www.abc.org.uk/data Detailed Data Exported: 08/11/2022 12:15:44 
Copyright & Database right – all rights reserved. see www.abc.org.uk/copyright for details
"PERIOD","START DATE","END DATE","TITLE","REGISTRATION STATUS","OWNER","MARKET SECTOR","ISSUES","COVER PRICE","REGION","PLATFORM","CATEGORY/RATE","AVG. PER ISSUE"
"Jan - Dec 2021","2021-01-01","2021-12-31","Stuff - Digital","Registered","Kelsey Publishing Ltd","Men's Lifestyle: General","13","£4.99","UK / ROI","Digital","Paid Single Copies - 20-99%","4"
"Jan - Dec 2021","2021-01-01","2021-12-31","Stuff - Digital","Registered","Kelsey Publishing Ltd","Men's Lifestyle: General","13","£4.99","Other Countries","Digital","Paid Single Copies - 20-99%","28"
"Jan - Dec 2021","2021-01-01","2021-12-31","Stuff - Digital","Registered","Kelsey Publishing Ltd","Men's Lifestyle: General","13","£4.99","UK / ROI","Digital","Paid Subscriptions - 20-99%","3292"
"Jan - Dec 2021","2021-01-01","2021-12-31","Stuff - Digital","Registered","Kelsey Publishing Ltd","Men's Lifestyle: General","13","£4.99","Other Countries","Digital","Paid Subscriptions - 20-99%","1628"
"Jan - Dec 2021","2021-01-01","2021-12-31","Stuff - Digital","Registered","Kelsey Publishing Ltd","Men's Lifestyle: General","13","£4.99","UK / ROI","Digital","Paid Subscriptions - All You Can Read","10084"
"Jan - Dec 2021","2021-01-01","2021-12-31","Stuff - Digital","Registered","Kelsey Publishing Ltd","Men's Lifestyle: General","13","£4.99","Other Countries","Digital","Paid Subscriptions - All You Can Read","5238"
"Jan - Dec 2021","2021-01-01","2021-12-31","Stuff - Digital","Registered","Kelsey Publishing Ltd","Men's Lifestyle: General","13","£4.99","UK / ROI","Digital","Paid Subscriptions - Full Rate","11"
"Jan - Dec 2021","2021-01-01","2021-12-31","Stuff - Print","Registered","Kelsey Publishing Ltd","Men's Lifestyle: General","13","£4.99","UK / ROI","Print","Paid Single Copies - Full Rate","3996"
"Jan - Dec 2021","2021-01-01","2021-12-31","Stuff - Print","Registered","Kelsey Publishing Ltd","Men's Lifestyle: General","13","£4.99","Other Countries","Print","Paid Single Copies - Full Rate","174"
"Jan - Dec 2021","2021-01-01","2021-12-31","Stuff - Print","Registered","Kelsey Publishing Ltd","Men's Lifestyle: General","13","£4.99","UK / ROI","Print","Paid Subscriptions - 20-99%","5476"
"Jan - Dec 2021","2021-01-01","2021-12-31","Stuff - Print","Registered","Kelsey Publishing Ltd","Men's Lifestyle: General","13","£4.99","Other Countries","Print","Paid Subscriptions - 20-99%","118"
"Jan - Dec 2021","2021-01-01","2021-12-31","Stuff - Print","Registered","Kelsey Publishing Ltd","Men's Lifestyle: General","13","£4.99","UK / ROI","Print","Paid Subscriptions - Below 20%","300"
"Jan - Dec 2021","2021-01-01","2021-12-31","Stuff - Print","Registered","Kelsey Publishing Ltd","Men's Lifestyle: General","13","£4.99","UK / ROI","Print","Paid Subscriptions - Full Rate","163"
"Jan - Dec 2021","2021-01-01","2021-12-31","Stuff - Print","Registered","Kelsey Publishing Ltd","Men's Lifestyle: General","13","£4.99","Other Countries","Print","Paid Subscriptions - Full Rate","79"
"Jan - Dec 2021","2021-01-01","2021-12-31","Stuff - Print","Registered","Kelsey Publishing Ltd","Men's Lifestyle: General","13","£4.99","UK / ROI","Print","Paid Subscriptions - Multiple Copy","152"
"Jan - Dec 2021","2021-01-01","2021-12-31","Stuff - Print","Registered","Kelsey Publishing Ltd","Men's Lifestyle: General","13","£4.99","Other Countries","Print","Paid Subscriptions - Multiple Copy","9"
"Jan - Dec 2021","2021-01-01","2021-12-31","Style at Home","Registered","Future Publishing Ltd","Women's Interests: Home interests","12","£2.25","UK / ROI","Print","Paid Single Copies - Full Rate","42550"
"Jan - Dec 2021","2021-01-01","2021-12-31","Style at Home","Registered","Future Publishing Ltd","Women's Interests: Home interests","12","£2.25","UK / ROI","Print","Paid Single Copies - 20-99%","1817"
"Jan - Dec 2021","2021-01-01","2021-12-31","Style at Home","Registered","Future Publishing Ltd","Women's Interests: Home interests","12","£2.25","UK / ROI","Digital","Paid Single Copies - 20-99%","1"
"Jan - Dec 2021","2021-01-01","2021-12-31","Style at Home","Registered","Future Publishing Ltd","Women's Interests: Home interests","12","£2.25","Other Countries","Digital","Paid Single Copies - 20-99%","5"
"Jan - Dec 2021","2021-01-01","2021-12-31","Style at Home","Registered","Future Publishing Ltd","Women's Interests: Home interests","12","£2.25","UK / ROI","Print","Paid Subscriptions - 20-99%","15178"
"Jan - Dec 2021","2021-01-01","2021-12-31","Style at Home","Registered","Future Publishing Ltd","Women's Interests: Home interests","12","£2.25","UK / ROI","Digital","Paid Subscriptions - 20-99%","16"
"Jan - Dec 2021","2021-01-01","2021-12-31","Style at Home","Registered","Future Publishing Ltd","Women's Interests: Home interests","12","£2.25","Other Countries","Print","Paid Subscriptions - 20-99%","333"
"Jan - Dec 2021","2021-01-01","2021-12-31","Style at Home","Registered","Future Publishing Ltd","Women's Interests: Home interests","12","£2.25","Other Countries","Digital","Paid Subscriptions - 20-99%","50"
"Jan - Dec 2021","2021-01-01","2021-12-31","Style at Home","Registered","Future Publishing Ltd","Women's Interests: Home interests","12","£2.25","UK / ROI","Digital","Paid Subscriptions - All You Can Read","5437"
"Jan - Dec 2021","2021-01-01","2021-12-31","Style at Home","Registered","Future Publishing Ltd","Women's Interests: Home interests","12","£2.25","Other Countries","Digital","Paid Subscriptions - All You Can Read","1765"
"Jan - Dec 2021","2021-01-01","2021-12-31","Style at Home","Registered","Future Publishing Ltd","Women's Interests: Home interests","12","£2.25","UK / ROI","Print","Paid Subscriptions - Below 20%","64"
"Jan - Dec 2021","2021-01-01","2021-12-31","Style at Home","Registered","Future Publishing Ltd","Women's Interests: Home interests","12","£2.25","Other Countries","Print","Paid Subscriptions - Below 20%","1"
"Jan - Dec 2021","2021-01-01","2021-12-31","Style at Home","Registered","Future Publishing Ltd","Women's Interests: Home interests","12","£2.25","UK / ROI","Print","Paid Subscriptions - Full Rate","38"
"Jan - Dec 2021","2021-01-01","2021-12-31","Style at Home","Registered","Future Publishing Ltd","Women's Interests: Home interests","12","£2.25","Other Countries","Print","Paid Subscriptions - Full Rate","8"
"Jan - Jun 2022","2022-01-01","2022-06-30","Stylist","Registered","The Stylist Group Ltd","Women's Interests: Women's Lifestyle/Fashion","6","£1.99","UK / ROI","Print","Paid Subscriptions - 20-99%","7069"
"Jan - Jun 2022","2022-01-01","2022-06-30","Stylist","Registered","The Stylist Group Ltd","Women's Interests: Women's Lifestyle/Fashion","6","£1.99","UK / ROI","Digital","Paid Subscriptions - 20-99%","1045"
"Jan - Jun 2022","2022-01-01","2022-06-30","Stylist","Registered","The Stylist Group Ltd","Women's Interests: Women's Lifestyle/Fashion","6","£1.99","Other Countries","Print","Paid Subscriptions - 20-99%","68"
"Jan - Jun 2022","2022-01-01","2022-06-30","Stylist","Registered","The Stylist Group Ltd","Women's Interests: Women's Lifestyle/Fashion","6","£1.99","Other Countries","Digital","Paid Subscriptions - 20-99%","126"
"Jan - Jun 2022","2022-01-01","2022-06-30","Stylist","Registered","The Stylist Group Ltd","Women's Interests: Women's Lifestyle/Fashion","6","£1.99","UK / ROI","Digital","Paid Subscriptions - All You Can Read","5410"
"Jan - Jun 2022","2022-01-01","2022-06-30","Stylist","Registered","The Stylist Group Ltd","Women's Interests: Women's Lifestyle/Fashion","6","£1.99","Other Countries","Digital","Paid Subscriptions - All You Can Read","4558"
"Jan - Jun 2022","2022-01-01","2022-06-30","Stylist","Registered","The Stylist Group Ltd","Women's Interests: Women's Lifestyle/Fashion","6","£1.99","UK / ROI","Print","Paid Subscriptions - Below 20%","1"
"Jan - Jun 2022","2022-01-01","2022-06-30","Stylist","Registered","The Stylist Group Ltd","Women's Interests: Women's Lifestyle/Fashion","6","£1.99","UK / ROI","Print","Paid Subscriptions - Full Rate","263"
"Jan - Jun 2022","2022-01-01","2022-06-30","Stylist","Registered","The Stylist Group Ltd","Women's Interests: Women's Lifestyle/Fashion","6","£1.99","Other Countries","Print","Paid Subscriptions - Full Rate","9"
"Jan - Jun 2022","2022-01-01","2022-06-30","Stylist","Registered","The Stylist Group Ltd","Women's Interests: Women's Lifestyle/Fashion","6","£1.99","UK / ROI","Print","Paid Subscriptions - Multiple Copy","4"
"Jan - Jun 2022","2022-01-01","2022-06-30","Stylist","Registered","The Stylist Group Ltd","Women's Interests: Women's Lifestyle/Fashion","6","£1.99","UK / ROI","Print","Free Copies - Regular Gross","234361"
"Jan - Jun 2022","2022-01-01","2022-06-30","Stylist","Registered","The Stylist Group Ltd","Women's Interests: Women's Lifestyle/Fashion","6","£1.99","UK / ROI","Print","Free Copies - Regular Net","110227"
"Jan - Dec 2021","2021-01-01","2021-12-31","T3","Registered","Future Publishing Ltd","Men's Lifestyle: General","13","£4.99","UK / ROI","Print","Paid Multiple Copies","88"
"Jan - Dec 2021","2021-01-01","2021-12-31","T3","Registered","Future Publishing Ltd","Men's Lifestyle: General","13","£4.99","UK / ROI","Print","Paid Single Copies - Full Rate","2207"
"Jan - Dec 2021","2021-01-01","2021-12-31","T3","Registered","Future Publishing Ltd","Men's Lifestyle: General","13","£4.99","Other Countries","Print","Paid Single Copies - Full Rate","325"
"Jan - Dec 2021","2021-01-01","2021-12-31","T3","Registered","Future Publishing Ltd","Men's Lifestyle: General","13","£4.99","UK / ROI","Digital","Paid Single Copies - 20-99%","130"
"Jan - Dec 2021","2021-01-01","2021-12-31","T3","Registered","Future Publishing Ltd","Men's Lifestyle: General","13","£4.99","Other Countries","Digital","Paid Single Copies - 20-99%","195"
"Jan - Dec 2021","2021-01-01","2021-12-31","T3","Registered","Future Publishing Ltd","Men's Lifestyle: General","13","£4.99","UK / ROI","Print","Paid Subscriptions - 20-99%","4013"
"Jan - Dec 2021","2021-01-01","2021-12-31","T3","Registered","Future Publishing Ltd","Men's Lifestyle: General","13","£4.99","UK / ROI","Digital","Paid Subscriptions - 20-99%","1978"
"Jan - Dec 2021","2021-01-01","2021-12-31","T3","Registered","Future Publishing Ltd","Men's Lifestyle: General","13","£4.99","Other Countries","Print","Paid Subscriptions - 20-99%","367"
"Jan - Dec 2021","2021-01-01","2021-12-31","T3","Registered","Future Publishing Ltd","Men's Lifestyle: General","13","£4.99","Other Countries","Digital","Paid Subscriptions - 20-99%","3020"
"Jan - Dec 2021","2021-01-01","2021-12-31","T3","Registered","Future Publishing Ltd","Men's Lifestyle: General","13","£4.99","UK / ROI","Digital","Paid Subscriptions - All You Can Read","9433"
"Jan - Dec 2021","2021-01-01","2021-12-31","T3","Registered","Future Publishing Ltd","Men's Lifestyle: General","13","£4.99","Other Countries","Digital","Paid Subscriptions - All You Can Read","11195"
"Jan - Dec 2021","2021-01-01","2021-12-31","T3","Registered","Future Publishing Ltd","Men's Lifestyle: General","13","£4.99","UK / ROI","Print","Paid Subscriptions - Below 20%","162"
"Jan - Dec 2021","2021-01-01","2021-12-31","T3","Registered","Future Publishing Ltd","Men's Lifestyle: General","13","£4.99","Other Countries","Print","Paid Subscriptions - Below 20%","34"
"Jan - Dec 2021","2021-01-01","2021-12-31","T3","Registered","Future Publishing Ltd","Men's Lifestyle: General","13","£4.99","UK / ROI","Print","Paid Subscriptions - Full Rate","36"
"Jan - Dec 2021","2021-01-01","2021-12-31","T3","Registered","Future Publishing Ltd","Men's Lifestyle: General","13","£4.99","Other Countries","Print","Paid Subscriptions - Full Rate","89"
"Jul - Dec 2021","2021-07-01","2021-12-31","Take a Break","Registered","Bauer Media","Women's Interests: Women's Weeklies","25","£1.15","UK / ROI","Print","Paid Single Copies - Full Rate","322487"
"Jul - Dec 2021","2021-07-01","2021-12-31","Take a Break","Registered","Bauer Media","Women's Interests: Women's Weeklies","25","£1.15","Other Countries","Print","Paid Single Copies - Full Rate","2634"
"Jul - Dec 2021","2021-07-01","2021-12-31","Take a Break","Registered","Bauer Media","Women's Interests: Women's Weeklies","25","£1.15","UK / ROI","Print","Paid Subscriptions - 20-99%","133"
"Jul - Dec 2021","2021-07-01","2021-12-31","Take a Break","Registered","Bauer Media","Women's Interests: Women's Weeklies","25","£1.15","UK / ROI","Print","Paid Subscriptions - Full Rate","596"
"Jul - Dec 2021","2021-07-01","2021-12-31","Take a Break Monthly","Registered","Bauer Media","Women's Interests: Women's General Interest","6","£2.30","UK / ROI","Print","Paid Single Copies - Full Rate","150856"
"Jul - Dec 2021","2021-07-01","2021-12-31","Take a Break Monthly","Registered","Bauer Media","Women's Interests: Women's General Interest","6","£2.30","Other Countries","Print","Paid Single Copies - Full Rate","1831"
"Jul - Dec 2021","2021-07-01","2021-12-31","Take a Break Monthly","Registered","Bauer Media","Women's Interests: Women's General Interest","6","£2.30","UK / ROI","Print","Paid Subscriptions - 20-99%","7522"
"Jul - Dec 2021","2021-07-01","2021-12-31","Take a Break Monthly","Registered","Bauer Media","Women's Interests: Women's General Interest","6","£2.30","Other Countries","Print","Paid Subscriptions - 20-99%","33"
"Jul - Dec 2021","2021-07-01","2021-12-31","Take a Break Monthly","Registered","Bauer Media","Women's Interests: Women's General Interest","6","£2.30","UK / ROI","Print","Paid Subscriptions - Full Rate","705"
"Jul - Dec 2021","2021-07-01","2021-12-31","Take a Break Monthly","Registered","Bauer Media","Women's Interests: Women's General Interest","6","£2.30","Other Countries","Print","Paid Subscriptions - Full Rate","40"
"Jan - Dec 2021","2021-01-01","2021-12-31","Tatler","Registered","Conde Nast Publications Ltd","Women's Interests: Women's Lifestyle/Fashion","12","£4.99","UK / ROI","Print","Paid Multiple Copies","338"
"Jan - Dec 2021","2021-01-01","2021-12-31","Tatler","Registered","Conde Nast Publications Ltd","Women's Interests: Women's Lifestyle/Fashion","12","£4.99","UK / ROI","Digital","Paid Multiple Copies","364"
"Jan - Dec 2021","2021-01-01","2021-12-31","Tatler","Registered","Conde Nast Publications Ltd","Women's Interests: Women's Lifestyle/Fashion","12","£4.99","UK / ROI","Print","Paid Single Copies - Full Rate","9898"
"Jan - Dec 2021","2021-01-01","2021-12-31","Tatler","Registered","Conde Nast Publications Ltd","Women's Interests: Women's Lifestyle/Fashion","12","£4.99","Other Countries","Print","Paid Single Copies - Full Rate","4281"
"Jan - Dec 2021","2021-01-01","2021-12-31","Tatler","Registered","Conde Nast Publications Ltd","Women's Interests: Women's Lifestyle/Fashion","12","£4.99","UK / ROI","Print","Paid Single Copies - 20-99%","1172"
"Jan - Dec 2021","2021-01-01","2021-12-31","Tatler","Registered","Conde Nast Publications Ltd","Women's Interests: Women's Lifestyle/Fashion","12","£4.99","UK / ROI","Digital","Paid Single Copies - 20-99%","84"
"Jan - Dec 2021","2021-01-01","2021-12-31","Tatler","Registered","Conde Nast Publications Ltd","Women's Interests: Women's Lifestyle/Fashion","12","£4.99","Other Countries","Print","Paid Single Copies - 20-99%","265"
"Jan - Dec 2021","2021-01-01","2021-12-31","Tatler","Registered","Conde Nast Publications Ltd","Women's Interests: Women's Lifestyle/Fashion","12","£4.99","Other Countries","Digital","Paid Single Copies - 20-99%","238"
"Jan - Dec 2021","2021-01-01","2021-12-31","Tatler","Registered","Conde Nast Publications Ltd","Women's Interests: Women's Lifestyle/Fashion","12","£4.99","UK / ROI","Print","Paid Subscriptions - 20-99%","13667"
"Jan - Dec 2021","2021-01-01","2021-12-31","Tatler","Registered","Conde Nast Publications Ltd","Women's Interests: Women's Lifestyle/Fashion","12","£4.99","UK / ROI","Digital","Paid Subscriptions - 20-99%","748"
"Jan - Dec 2021","2021-01-01","2021-12-31","Tatler","Registered","Conde Nast Publications Ltd","Women's Interests: Women's Lifestyle/Fashion","12","£4.99","Other Countries","Print","Paid Subscriptions - 20-99%","1654"
"Jan - Dec 2021","2021-01-01","2021-12-31","Tatler","Registered","Conde Nast Publications Ltd","Women's Interests: Women's Lifestyle/Fashion","12","£4.99","Other Countries","Digital","Paid Subscriptions - 20-99%","996"
"Jan - Dec 2021","2021-01-01","2021-12-31","Tatler","Registered","Conde Nast Publications Ltd","Women's Interests: Women's Lifestyle/Fashion","12","£4.99","UK / ROI","Digital","Paid Subscriptions - All You Can Read","2203"
